GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
64,7,0.000,0.000,0.000,AStar,9.125,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,11.101,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.934,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.971,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,10.399,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,11.147,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.987,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.933,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.911,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.887,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.942,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.880,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.987,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.933,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.942,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.918,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.919,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.971,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.965,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.956,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.926,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.887,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.972,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.971,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.926,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.895,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,9.018,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.918,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.911,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.933,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.911,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.925,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.987,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.887,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.942,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.895,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,8.926,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,11.017,81,128.000,852,3
64,7,0.000,0.000,0.000,AStar,9.056,80,126.000,1210,0
64,7,0.000,0.000,0.000,ILSWithAStar,10.902,81,128.000,852,3
