GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
80,7,0.000,0.000,0.000,AStar,56.763,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.020,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.373,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,4.929,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,56.412,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.005,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,56.763,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.051,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.159,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.051,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.129,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.127,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.190,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.127,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,56.549,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,4.974,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,56.900,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,4.929,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,60.684,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.157,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,56.686,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.051,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.327,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.310,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.816,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.295,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.709,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.081,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,58.243,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.234,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.175,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.310,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.541,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.249,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,57.556,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,5.417,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,61.798,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,6.531,96,160.000,593,1
80,7,0.000,0.000,0.000,AStar,61.676,106,160.000,3307,0
80,7,0.000,0.000,0.000,ILSWithAStar,6.302,96,160.000,593,1
