GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
32,7,0.000,0.000,0.000,AStar,3.670,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.148,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.624,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.113,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.571,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.098,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.571,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.094,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.574,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.106,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.559,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.098,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.590,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.159,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.590,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.102,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.559,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.090,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.574,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.098,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.635,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.136,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.578,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.163,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.628,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.182,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.654,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.213,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.616,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.113,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.605,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.106,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.563,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.132,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.571,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.113,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.540,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.102,37,61.000,302,2
32,7,0.000,0.000,0.000,AStar,3.567,35,61.000,735,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.113,37,61.000,302,2
