GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
128,7,0.000,0.000,0.000,AStar,596.832,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.728,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,592.438,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.698,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,589.661,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.667,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,584.442,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.759,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,582.214,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.820,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,596.375,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.820,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,590.942,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.820,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,591.431,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.606,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,589.478,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.698,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,587.250,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.820,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,589.447,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.759,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,590.973,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.698,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,591.553,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.636,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,587.982,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.636,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,595.764,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.759,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,591.675,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.789,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,585.938,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.698,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,594.299,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.698,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,593.292,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.667,157,255.000,859,1
128,7,0.000,0.000,0.000,AStar,592.224,176,253.000,10943,0
128,7,0.000,0.000,0.000,ILSWithAStar,8.606,157,255.000,859,1
