GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
32,7,0.000,0.000,0.000,AStar,2.491,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.087,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.365,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.113,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.346,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.155,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.445,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.087,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.331,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.068,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.312,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.052,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.434,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.106,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.361,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.064,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.361,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.048,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.365,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.079,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.342,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.056,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.357,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.083,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.365,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.079,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.346,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.060,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.335,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.048,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.316,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.052,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.354,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.094,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.380,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.071,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.323,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.041,39,61.000,287,2
32,7,0.000,0.000,0.000,AStar,2.342,39,61.000,590,0
32,7,0.000,0.000,0.000,ILSWithAStar,2.087,39,61.000,287,2
