GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
80,7,0.000,0.000,0.000,AStar,20.218,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,4.059,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.386,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.906,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.584,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.937,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.569,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.891,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.691,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.952,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.676,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.983,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.630,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.906,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.493,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.937,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.599,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.906,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.599,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.906,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.538,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.891,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.706,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.876,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.462,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.906,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.660,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.952,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.615,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.906,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.493,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.906,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.859,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.922,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.599,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,4.044,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.676,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.983,98,166.000,495,1
80,7,0.000,0.000,0.000,AStar,20.721,105,160.000,1943,0
80,7,0.000,0.000,0.000,ILSWithAStar,3.922,98,166.000,495,1
