GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
96,7,0.000,0.000,0.000,AStar,24.643,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.562,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.689,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.486,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.582,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.501,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.582,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.501,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.582,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.456,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.292,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.517,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.658,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.517,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.658,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.532,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.536,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.471,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.796,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.532,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.628,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.501,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.857,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.547,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.643,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.905,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.826,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.547,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.719,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.486,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.445,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.501,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.506,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.471,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.567,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.456,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.597,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.501,115,204.000,491,1
96,7,0.000,0.000,0.000,AStar,24.399,122,192.000,2340,0
96,7,0.000,0.000,0.000,ILSWithAStar,4.517,115,204.000,491,1
