GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
96,7,0.000,0.000,0.000,AStar,200.424,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.256,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,203.140,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.088,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,200.562,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.134,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,200.378,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.149,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,198.807,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.104,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,201.584,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.088,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,199.875,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.088,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,201.843,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.165,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,200.104,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.088,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,202.332,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.073,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,204.346,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.119,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,201.431,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.073,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,201.370,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.104,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,199.432,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.073,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,201.889,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.119,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,200.073,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.073,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,205.078,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.134,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,202.484,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.790,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,202.026,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.363,116,190.000,632,1
96,7,0.000,0.000,0.000,AStar,202.042,130,190.000,6303,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.348,116,190.000,632,1
