GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
48,7,0.000,0.000,0.000,AStar,7.317,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.075,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.248,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.151,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.339,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.121,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.393,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.113,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.278,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.090,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.271,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.075,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.225,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.083,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.256,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.098,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.225,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.235,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.233,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.106,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.294,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.068,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.248,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.083,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.339,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.090,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.225,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.083,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.256,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.075,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.233,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.068,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.317,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.068,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.141,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.075,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.256,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.098,59,97.000,283,1
48,7,0.000,0.000,0.000,AStar,7.217,62,95.000,996,0
48,7,0.000,0.000,0.000,ILSWithAStar,2.068,59,97.000,283,1
