GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
96,7,0.000,0.000,0.000,AStar,84.671,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.280,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,87.235,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.219,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,86.426,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.325,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,85.815,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.280,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,85.587,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.280,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,86.121,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.264,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,85.938,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.249,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,85.678,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.295,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,87.372,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.280,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,86.853,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.325,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,85.358,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.249,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,85.922,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.280,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,86.075,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.325,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,85.342,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.463,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,86.319,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.249,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,87.402,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.402,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,87.372,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,6.302,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,87.112,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.295,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,85.037,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.264,122,190.000,564,1
96,7,0.000,0.000,0.000,AStar,86.517,119,190.000,4147,0
96,7,0.000,0.000,0.000,ILSWithAStar,5.249,122,190.000,564,1
