GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
32,7,0.000,0.000,0.000,AStar,34.935,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.602,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,104.767,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.273,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.815,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.446,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.609,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,104.439,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.258,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.815,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.500,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.663,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,104.393,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.296,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.792,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.385,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.632,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,106.102,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.250,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.838,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,34.958,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.640,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,104.904,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.235,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.861,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.698,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.686,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,105.354,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.242,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.800,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.233,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.609,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,104.836,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.296,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.815,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.004,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.594,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,105.057,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.258,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.777,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.469,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.655,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,105.118,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.380,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.769,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.225,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.632,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,103.935,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.227,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.823,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,34.676,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.502,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,100.655,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.197,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.785,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,34.348,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.510,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,100.998,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.204,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.670,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.027,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.571,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,100.105,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.265,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.747,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.233,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.609,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,151.360,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.868,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,3.120,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,34.821,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.792,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,139.557,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.830,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,3.120,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,36.057,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.747,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,142.754,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.815,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,3.105,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,35.820,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.701,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,143.662,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.792,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,3.258,40,1352.000,246,1
32,7,0.000,0.000,0.000,AStar,34.981,39,1273.000,766,0
32,7,0.000,0.000,0.000,GBFS,2.792,40,1338.000,246,0
32,7,0.000,0.000,0.000,JPS,157.738,32,946.000,120,0
32,7,0.000,0.000,0.000,ILSWithAStar,3.204,36,1170.000,231,1
32,7,0.000,0.000,0.000,ILSWithGBFS,2.762,40,1352.000,246,1
