GridSize,MaxHeight,OffsetX,OffsetY,OffsetZ,Algorithm,TimeTaken,PathLength,PathCost,VisitedNodes,CorridorIterations
96,7,0.000,0.000,0.000,AStar,7211.487,132,14296.000,12944,0
96,7,0.000,0.000,0.000,GBFS,25.024,147,17219.000,834,0
96,7,0.000,0.000,0.000,JPS,188.599,111,12884.000,4858,0
96,7,0.000,0.000,0.000,ILSWithAStar,61.157,133,14670.000,1550,2
96,7,0.000,0.000,0.000,ILSWithGBFS,26.184,147,17301.000,834,1
96,7,0.000,0.000,0.000,AStar,7283.569,132,14296.000,12944,0
96,7,0.000,0.000,0.000,GBFS,26.367,147,17219.000,834,0
96,7,0.000,0.000,0.000,JPS,193.298,111,12884.000,4858,0
96,7,0.000,0.000,0.000,ILSWithAStar,63.293,133,14670.000,1550,2
96,7,0.000,0.000,0.000,ILSWithGBFS,27.039,147,17301.000,834,1
96,7,0.000,0.000,0.000,AStar,7521.118,132,14296.000,12944,0
96,7,0.000,0.000,0.000,GBFS,26.245,147,17219.000,834,0
96,7,0.000,0.000,0.000,JPS,187.866,111,12884.000,4858,0
96,7,0.000,0.000,0.000,ILSWithAStar,65.857,133,14670.000,1550,2
96,7,0.000,0.000,0.000,ILSWithGBFS,27.161,147,17301.000,834,1
96,7,0.000,0.000,0.000,AStar,7544.006,132,14296.000,12944,0
96,7,0.000,0.000,0.000,GBFS,25.940,147,17219.000,834,0
96,7,0.000,0.000,0.000,JPS,193.054,111,12884.000,4858,0
96,7,0.000,0.000,0.000,ILSWithAStar,63.599,133,14670.000,1550,2
96,7,0.000,0.000,0.000,ILSWithGBFS,27.283,147,17301.000,834,1
96,7,0.000,0.000,0.000,AStar,7618.164,132,14296.000,12944,0
96,7,0.000,0.000,0.000,GBFS,26.917,147,17219.000,834,0
96,7,0.000,0.000,0.000,JPS,208.374,111,12884.000,4858,0
96,7,0.000,0.000,0.000,ILSWithAStar,62.622,133,14670.000,1550,2
96,7,0.000,0.000,0.000,ILSWithGBFS,26.978,147,17301.000,834,1
96,7,0.000,0.000,0.000,AStar,7528.137,132,14296.000,12944,0
96,7,0.000,0.000,0.000,GBFS,25.940,147,17219.000,834,0
96,7,0.000,0.000,0.000,JPS,189.392,111,12884.000,4858,0
96,7,0.000,0.000,0.000,ILSWithAStar,62.561,133,14670.000,1550,2
96,7,0.000,0.000,0.000,ILSWithGBFS,26.733,147,17301.000,834,1
96,7,0.000,0.000,0.000,AStar,7524.536,132,14296.000,12944,0
96,7,0.000,0.000,0.000,GBFS,25.513,147,17219.000,834,0
96,7,0.000,0.000,0.000,JPS,194.336,111,12884.000,4858,0
96,7,0.000,0.000,0.000,ILSWithAStar,62.866,133,14670.000,1550,2
96,7,0.000,0.000,0.000,ILSWithGBFS,26.550,147,17301.000,834,1
96,7,0.000,0.000,0.000,AStar,7553.711,132,14296.000,12944,0
96,7,0.000,0.000,0.000,GBFS,26.062,147,17219.000,834,0
